<H1>	<H1>	<H1>	タグ		
の	ノ	の	助詞-連体化		
一品	イッピン	一品	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
作る	ツクル	作る	動詞-自立	五段・ラ行	基本形
こと	コト	こと	名詞-非自立-一般		
が	ガ	が	助詞-格助詞-一般		
でき	デキ	できる	動詞-自立	一段	連用形
ます	マス	ます	助動詞	特殊・マス	基本形
。	。	。	記号-句点		
商品	ショウヒン	商品	名詞-一般		
名	メイ	名	名詞-接尾-一般		
明治	メイジ	明治	名詞-固有名詞-一般		
どう	ドウ	どう	副詞-助詞類接続		
ぶつ	ブツ	ぶつ	動詞-自立	五段・タ行	基本形
グラタン	グラタン	グラタン	名詞-一般		
名称	メイショウ	名称	名詞-一般		
グラタン	グラタン	グラタン	名詞-一般		
メーカー	メーカー	メーカー	名詞-一般		
希望	キボウ	希望	名詞-サ変接続		
小売	コウリ	小売	名詞-サ変接続		
価格	カカク	価格	名詞-一般		
オープン	オープン	オープン	名詞-サ変接続		
価格	カカク	価格	名詞-一般		
内容	ナイヨウ	内容	名詞-一般		
量	リョウ	量	名詞-接尾-一般		
136g	136g	136g	未知語		
（	（	（	記号-括弧開		
4	4	4	未知語		
カップ	カップ	カップ	名詞-一般		
入	イリ	入	名詞-固有名詞-地域-一般		
）	）	）	記号-括弧閉		
発売	ハツバイ	発売	名詞-サ変接続		
日	ビ	日	名詞-接尾-一般		
2011	2011	2011	未知語		
年	トシ	年	名詞-一般		
2	2	2	未知語		
月	ツキ	月	名詞-一般		
21	21	21	未知語		
日	ビ	日	名詞-接尾-一般		
販売	ハンバイ	販売	名詞-サ変接続		
地区	チク	地区	名詞-一般		
全国	ゼンコク	全国	名詞-一般		
「	「	「	記号-括弧開		
それ	ソレ	それ	名詞-代名詞-一般		
いけ	イケ	いく	動詞-自立	五段・カ行促音便	命令ｅ
！	！	！	記号-一般		
アンパン	アンパン	アンパン	名詞-一般		
マン	マン	マン	名詞-接尾-一般		
元気	ゲンキ	元気	名詞-形容動詞語幹		
な	ナ	だ	助動詞	特殊・ダ	体言接続
よい	ヨイ	よう	動詞-自立	五段・ワ行ウ音便	連用形
こ	コ	くる	動詞-非自立	カ変・クル	未然形
ふんわり	フンワリ	ふんわり	副詞-一般		
ボールメープルシュガーフィリング	ボールメープルシュガーフィリング	ボールメープルシュガーフィリング	未知語		
入り	イリ	入り	名詞-接尾-サ変接続		
」	」	」	記号-括弧閉		
・	・	・	記号-一般		
子ども	コドモ	子ども	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
人気	ニンキ	人気	名詞-一般		
の	ノ	の	助詞-連体化		
アンパン	アンパン	アンパン	名詞-一般		
マン	マン	マン	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
顔	カオ	顔	名詞-一般		
が	ガ	が	助詞-格助詞-一般		
そのまま	ソノママ	そのまま	副詞-一般		
ひとくち	ヒトクチ	ひとくち	名詞-一般		
サイズ	サイズ	サイズ	名詞-一般		
の	ノ	の	助詞-連体化		
ホットケーキ	ホットケーキ	ホットケーキ	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
なり	ナリ	なる	動詞-自立	五段・ラ行	連用形
まし	マシ	ます	助動詞	特殊・マス	連用形
た	タ	た	助動詞	特殊・タ	基本形
。	。	。	記号-句点		
・	・	・	名詞-数		
ほど	ホド	ほど	助詞-副助詞		
良い	ヨイ	良い	形容詞-自立	形容詞・アウオ段	基本形
甘	アマ	甘い	形容詞-自立	形容詞・アウオ段	ガル接続
さ	サ	さ	名詞-接尾-特殊		
の	ノ	の	助詞-連体化		
カナダ	カナダ	カナダ	名詞-固有名詞-地域-国		
産	サン	産	名詞-接尾-地域		
メープルシュガー	メープルシュガー	メープルシュガー	未知語		
の	ノ	の	助詞-連体化		
フィリング	フィリング	フィリング	未知語		
を	ヲ	を	助詞-格助詞-一般		
、	、	、	記号-読点		
ふんわり	フンワリ	ふんわり	副詞-一般		
食	ショク	食	名詞-一般		
感	カン	感	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
ホットケーキ	ホットケーキ	ホットケーキ	名詞-一般		
生地	キジ	生地	名詞-一般		
で	デ	で	助詞-格助詞-一般		
包ん	ツツン	包む	動詞-自立	五段・マ行	連用タ接続
で	デ	で	助詞-接続助詞		
い	イ	いる	動詞-非自立	一段	連用形
ます	マス	ます	助動詞	特殊・マス	基本形
。	。	。	記号-句点		
・	・	・	記号-一般		
子ども	コドモ	子ども	名詞-一般		
の	ノ	の	助詞-連体化		
お	オ	おる	動詞-非自立	五段・ラ行	体言接続特殊２
やつ	ヤツ	やつ	名詞-非自立-一般		
に	ニ	に	助詞-格助詞-一般		
、	、	、	記号-読点		
ご	ゴ	ご	接頭詞-名詞接続		
家族	カゾク	家族	名詞-一般		
みんな	ミンナ	みんな	名詞-代名詞-一般		
で	デ	で	助詞-格助詞-一般		
お	オ	お	接頭詞-名詞接続		
楽しみ	タノシミ	楽しみ	名詞-一般		
いただけ	イタダケ	いただける	動詞-自立	一段	連用形
ます	マス	ます	助動詞	特殊・マス	基本形
。	。	。	記号-句点		
商品	ショウヒン	商品	名詞-一般		
名	メイ	名	名詞-接尾-一般		
それ	ソレ	それ	名詞-代名詞-一般		
いけ	イケ	いく	動詞-自立	五段・カ行促音便	命令ｅ
！	！	！	記号-一般		
アンパン	アンパン	アンパン	名詞-一般		
マン	マン	マン	名詞-接尾-一般		
元気	ゲンキ	元気	名詞-形容動詞語幹		
な	ナ	だ	助動詞	特殊・ダ	体言接続
よい	ヨイ	よう	動詞-自立	五段・ワ行ウ音便	連用形
こ	コ	くる	動詞-非自立	カ変・クル	未然形
ふんわり	フンワリ	ふんわり	副詞-一般		
ボールメープルシュガーフィリング	ボールメープルシュガーフィリング	ボールメープルシュガーフィリング	未知語		
入り	イリ	入り	名詞-接尾-サ変接続		
名称	メイショウ	名称	名詞-一般		
ホットケーキ	ホットケーキ	ホットケーキ	名詞-一般		
メーカー	メーカー	メーカー	名詞-一般		
希望	キボウ	希望	名詞-サ変接続		
小売	コウリ	小売	名詞-サ変接続		
価格	カカク	価格	名詞-一般		
オープン	オープン	オープン	名詞-サ変接続		
価格	カカク	価格	名詞-一般		
内容	ナイヨウ	内容	名詞-一般		
量	リョウ	量	名詞-接尾-一般		
120g	120g	120g	未知語		
（	（	（	記号-括弧開		
10	10	10	未知語		
個	コ	個	名詞-一般		
入	イリ	入	名詞-固有名詞-地域-一般		
）	）	）	記号-括弧閉		
発売	ハツバイ	発売	名詞-サ変接続		
日	ビ	日	名詞-接尾-一般		
2011	2011	2011	未知語		
年	トシ	年	名詞-一般		
2	2	2	未知語		
月	ツキ	月	名詞-一般		
21	21	21	未知語		
日	ビ	日	名詞-接尾-一般		
販売	ハンバイ	販売	名詞-サ変接続		
地区	チク	地区	名詞-一般		
全国	ゼンコク	全国	名詞-一般		
EOS
EOS
EOS
<H3>	<H3>	<H3>	タグ		
27	27	27	未知語		
</H3>	</H3>	</H3>	タグ		
EOS
明治製菓	メイジセイカ	明治製菓	名詞-固有名詞-組織		
株式会社	カブシキガイシャ	株式会社	名詞-一般		
（	（	（	記号-括弧開		
社長	シャチョウ	社長	名詞-一般		
：	：	：	記号-一般		
佐藤	サトウ	佐藤	名詞-固有名詞-人名-姓		
尚	ショウ	尚	名詞-固有名詞-人名-名		
忠	チュウ	忠	名詞-一般		
）	）	）	記号-括弧閉		
は	ハ	は	助詞-係助詞		
、	、	、	記号-読点		
香り	カオリ	香り	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
楽しみ	タノシミ	楽しむ	動詞-自立	五段・マ行	連用形
ながら	ナガラ	ながら	助詞-接続助詞		
、	、	、	記号-読点		
どこ	ドコ	どこ	名詞-代名詞-一般		
でも	デモ	でも	助詞-副助詞		
オシャレ	オシャレ	オシャレ	名詞-形容動詞語幹		
に	ニ	に	助詞-副詞化		
おいしく	オイシク	おいしい	形容詞-自立	形容詞・イ段	連用テ接続
コラーゲン	コラーゲン	コラーゲン	未知語		
が	ガ	が	助詞-格助詞-一般		
摂	摂	摂	未知語		
れる	レル	れる	動詞-接尾	一段	基本形
チュアブルタブレット	チュアブルタブレット	チュアブルタブレット	未知語		
「	「	「	記号-括弧開		
アミノコラーゲン	アミノコラーゲン	アミノコラーゲン	未知語		
Petit	Petit	Petit	未知語		
（	（	（	記号-括弧開		
プチ	プチ	プチ	未知語		
）	）	）	記号-括弧閉		
フルーティー	フルーティー	フルーティー	名詞-形容動詞語幹		
タブレット	タブレット	タブレット	名詞-一般		
香る	カオル	香る	動詞-自立	五段・ラ行	基本形
トロピカル	トロピカル	トロピカル	名詞-一般		
フルーツ	フルーツ	フルーツ	名詞-一般		
／	／	／	記号-一般		
香る	カオル	香る	動詞-自立	五段・ラ行	基本形
ローズ	ローズ	ローズ	名詞-固有名詞-人名-名		
＆	アンド	＆	記号-一般		
ピーチ	ピーチ	ピーチ	未知語		
」	」	」	記号-括弧閉		
の	ノ	の	助詞-連体化		
2	2	2	未知語		
品	ヒン	品	名詞-接尾-一般		
を	ヲ	を	助詞-格助詞-一般		
、	、	、	記号-読点		
2011	2011	2011	未知語		
年	トシ	年	名詞-一般		
2	2	2	未知語		
月	ツキ	月	名詞-一般		
28	28	28	未知語		
日	ビ	日	名詞-接尾-一般		
より	ヨリ	より	助詞-格助詞-一般		
全国	ゼンコク	全国	名詞-一般		
で	デ	で	助詞-格助詞-一般		
発売	ハツバイ	発売	名詞-サ変接続		
いたし	イタシ	いたす	動詞-非自立	五段・サ行	連用形
ます	マス	ます	助動詞	特殊・マス	基本形
。	。	。	記号-句点		
若い	ワカイ	若い	形容詞-自立	形容詞・アウオ段	基本形
女性	ジョセイ	女性	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
人気	ニンキ	人気	名詞-一般		
の	ノ	の	助詞-連体化		
ハート	ハート	ハート	名詞-一般		
型	ガタ	型	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
タブレット	タブレット	タブレット	名詞-一般		
と	ト	と	助詞-並立助詞		
パッケージ	パッケージ	パッケージ	名詞-一般		
で	デ	だ	助動詞	特殊・ダ	連用形
、	、	、	記号-読点		
コラーゲン	コラーゲン	コラーゲン	未知語		
を	ヲ	を	助詞-格助詞-一般		
摂	摂	摂	未知語		
る	ル	る	動詞-非自立	一段	基本形
楽し	タノシ	楽しい	形容詞-自立	形容詞・イ段	ガル接続
さ	サ	さ	名詞-接尾-特殊		
を	ヲ	を	助詞-格助詞-一般		
訴求	ソキュウ	訴求	名詞-一般		
し	シ	する	動詞-自立	サ変・スル	連用形
ます	マス	ます	助動詞	特殊・マス	基本形
。	。	。	記号-句点		
コラーゲン	コラーゲン	コラーゲン	未知語		
市場	シジョウ	市場	名詞-一般		
の	ノ	の	助詞-連体化		
拡大	カクダイ	拡大	名詞-サ変接続		
に	ニ	に	助詞-格助詞-一般		
ともない	トモナイ	ともなう	動詞-自立	五段・ワ行促音便	連用形
、	、	、	記号-読点		
消費	ショウヒ	消費	名詞-サ変接続		
者	シャ	者	名詞-接尾-一般		
ニーズ	ニーズ	ニーズ	名詞-一般		
が	ガ	が	助詞-格助詞-一般		
多様	タヨウ	多様	名詞-形容動詞語幹		
化	カ	化	名詞-接尾-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
昨今	サッコン	昨今	名詞-副詞可能		
、	、	、	記号-読点		
今回	コンカイ	今回	名詞-副詞可能		
の	ノ	の	助詞-連体化		
新	シン	新	接頭詞-名詞接続		
商品	ショウヒン	商品	名詞-一般		
を通じて	ヲツウジテ	を通じて	助詞-格助詞-連語		
“	“	“	記号-括弧開		
持ち歩き	モチアルキ	持ち歩く	動詞-自立	五段・カ行イ音便	連用形
コラーゲン	コラーゲン	コラーゲン	未知語		
”	”	”	記号-括弧閉		
という	トイウ	という	助詞-格助詞-連語		
新	シン	新	接頭詞-名詞接続		
習慣	シュウカン	習慣	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
提案	テイアン	提案	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
、	、	、	記号-読点		
新規	シンキ	新規	名詞-一般		
顧客	コキャク	顧客	名詞-一般		
獲得	カクトク	獲得	名詞-サ変接続		
と	ト	と	助詞-並立助詞		
「	「	「	記号-括弧開		
アミノコラーゲン	アミノコラーゲン	アミノコラーゲン	未知語		
」	」	」	記号-括弧閉		
ブランド	ブランド	ブランド	名詞-一般		
の	ノ	の	助詞-連体化		
シェア	シェア	シェア	名詞-一般		
拡大	カクダイ	拡大	名詞-サ変接続		
を	ヲ	を	助詞-格助詞-一般		
図っ	ハカッ	図る	動詞-自立	五段・ラ行	連用タ接続
て	テ	て	助詞-接続助詞		
まいり	マイリ	まいる	動詞-非自立	五段・ラ行	連用形
ます	マス	ます	助動詞	特殊・マス	基本形
。	。	。	記号-句点		
商品	ショウヒン	商品	名詞-一般		
概要	ガイヨウ	概要	名詞-一般		
商品	ショウヒン	商品	名詞-一般		
名	メイ	名	名詞-接尾-一般		
「	「	「	記号-括弧開		
アミノコラーゲン	アミノコラーゲン	アミノコラーゲン	未知語		
Petit	Petit	Petit	未知語		
（	（	（	記号-括弧開		
プチ	プチ	プチ	未知語		
）	）	）	記号-括弧閉		
フルーティー	フルーティー	フルーティー	名詞-形容動詞語幹		
タブレット	タブレット	タブレット	名詞-一般		
香る	カオル	香る	動詞-自立	五段・ラ行	基本形
トロピカル	トロピカル	トロピカル	名詞-一般		
フルーツ	フルーツ	フルーツ	名詞-一般		
」	」	」	記号-括弧閉		
「	「	「	記号-括弧開		
アミノコラーゲン	アミノコラーゲン	アミノコラーゲン	未知語		
Petit	Petit	Petit	未知語		
（	（	（	記号-括弧開		
プチ	プチ	プチ	未知語		
）	）	）	記号-括弧閉		
フルーティー	フルーティー	フルーティー	名詞-形容動詞語幹		
タブレット	タブレット	タブレット	名詞-一般		
香る	カオル	香る	動詞-自立	五段・ラ行	基本形
ローズ	ローズ	ローズ	名詞-固有名詞-人名-名		
＆	アンド	＆	記号-一般		
ピーチ	ピーチ	ピーチ	未知語		
」	」	」	記号-括弧閉		
内容	ナイヨウ	内容	名詞-一般		
量	リョウ	量	名詞-接尾-一般		
20g	20g	20g	未知語		
価格	カカク	価格	名詞-一般		
希望	キボウ	希望	名詞-サ変接続		
小売	コウリ	小売	名詞-サ変接続		
価格	カカク	価格	名詞-一般		
268	268	268	未知語		
円	エン	円	名詞-一般		
（	（	（	記号-括弧開		
税込	ゼイコミ	税込	名詞-一般		
）	）	）	記号-括弧閉		
発売	ハツバイ	発売	名詞-サ変接続		
日	ビ	日	名詞-接尾-一般		
・	・	・	記号-一般		
発売	ハツバイ	発売	名詞-サ変接続		
地区	チク	地区	名詞-一般		
2011	2011	2011	未知語		
年	トシ	年	名詞-一般		
2	2	2	未知語		
月	ツキ	月	名詞-一般		
28	28	28	未知語		
日	ビ	日	名詞-接尾-一般		
全国	ゼンコク	全国	名詞-一般		
特長	トクチョウ	特長	名詞-一般		
●	●	●	記号-一般		
香り	カオリ	香り	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
楽しみ	タノシミ	楽しむ	動詞-自立	五段・マ行	連用形
ながら	ナガラ	ながら	助詞-接続助詞		
、	、	、	記号-読点		
オシャレ	オシャレ	オシャレ	名詞-形容動詞語幹		
に	ニ	に	助詞-副詞化		
手軽	テガル	手軽	名詞-形容動詞語幹		
に	ニ	に	助詞-副詞化		
コラーゲン	コラーゲン	コラーゲン	未知語		
が	ガ	が	助詞-格助詞-一般		
摂	摂	摂	未知語		
れる	レル	れる	動詞-接尾	一段	基本形
ハート	ハート	ハート	名詞-一般		
型	ガタ	型	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
チュアブルタブレット	チュアブルタブレット	チュアブルタブレット	未知語		
で	デ	で	助詞-格助詞-一般		
、	、	、	記号-読点		
